Date,Open,High,Low,Close,Volume
20250429 00:00:00,35830.0,36120.0,35700.0,35880.0,120
20250430 00:00:00,36060.0,36200.0,35840.0,36010.0,214
20250501 00:00:00,36060.0,36550.0,35630.0,36520.0,491
20250502 00:00:00,36570.0,37000.0,36540.0,36810.0,429
20250505 00:00:00,36820.0,37200.0,36670.0,36810.0,201
20250506 00:00:00,36950.0,37310.0,36810.0,36810.0,71
20250507 00:00:00,36990.0,37080.0,36650.0,36750.0,274
20250508 00:00:00,36820.0,37120.0,36600.0,37120.0,245
20250509 00:00:00,37170.0,37650.0,37170.0,37490.0,556
20250512 00:00:00,37510.0,37800.0,37300.0,37680.0,299
20250513 00:00:00,38180.0,38760.0,38150.0,38200.0,479
20250514 00:00:00,38200.0,38470.0,37850.0,38130.0,319
20250515 00:00:00,38150.0,38150.0,37610.0,37750.0,448
20250516 00:00:00,37670.0,37800.0,37490.0,37750.0,201
20250519 00:00:00,37810.0,37960.0,37370.0,37370.0,245
20250520 00:00:00,37430.0,37910.0,37250.0,37520.0,381
20250521 00:00:00,37470.0,37670.0,37250.0,37250.0,249
20250522 00:00:00,37320.0,37340.0,36810.0,36970.0,565
20250523 00:00:00,36920.0,37360.0,36690.0,37150.0,314
20250526 00:00:00,37150.0,37570.0,36450.0,37570.0,631
20250527 00:00:00,37550.0,37800.0,37420.0,37800.0,192
20250528 00:00:00,37830.0,38350.0,37700.0,37710.0,306
20250529 00:00:00,37740.0,38450.0,37660.0,38370.0,342
20250530 00:00:00,38370.0,38370.0,37710.0,37910.0,761
20250602 00:00:00,37990.0,38000.0,37310.0,37470.0,732
20250603 00:00:00,37400.0,37800.0,37280.0,37480.0,1289
20250604 00:00:00,37450.0,37840.0,37360.0,37750.0,1607
20250605 00:00:00,37830.0,37840.0,37470.0,37500.0,3415
20250606 00:00:00,37610.0,37770.0,37290.0,37760.0,3875
20250609 00:00:00,37740.0,38170.0,37720.0,38100.0,5646
